id,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1.16E+18,8/12/2019,14:02:13,India Standard Time,8.31E+17,vedant_shinde23,Vedant Shinde,,Wish you all the best @RahulGandhi ji. You are the best leader of India. We trust on you. We all love you. @RahulGandhi @INCIndia @priyankagandhi #RahulGandhi #CongressPresident #Congress  pic.twitter.com/tWx5y0FeKz,"['rahulgandhi', 'incindia', 'priyankagandhi']",[],[],0,0,3,"['#rahulgandhi', '#congresspresident', '#congress']",[],https://twitter.com/Vedant_Shinde23/status/1160831340276662272,FALSE,,1,,,,,,,"[{'user_id': '831136737975951361', 'username': 'Vedant_Shinde23'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '1153045459', 'username': 'INCIndia'}, {'user_id': '1094645942735855618', 'username': 'priyankagandhi'}]",
1.16E+18,8/11/2019,19:19:40,India Standard Time,3806517133,scinefilm,Shivkamal Cinefilm Pvt Ltd,,"Stop lying & provoking against #India, creating confusion , unrest & fear #RahulGandhi @RahulGandhi #Congress @INCIndia..your impotent karma /leaders created #KashmirIssue . Stop being shameless. https://twitter.com/AmarUjalaNews/status/1160443036163166208 …","['rahulgandhi', 'incindia']",['https://twitter.com/AmarUjalaNews/status/1160443036163166208'],[],0,0,0,"['#india', '#rahulgandhi', '#congress', '#kashmirissue']",[],https://twitter.com/SCinefilm/status/1160548842284040192,FALSE,https://twitter.com/AmarUjalaNews/status/1160443036163166208,0,,,,,,,"[{'user_id': '3806517133', 'username': 'SCinefilm'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '1153045459', 'username': 'INCIndia'}]",
1.16E+18,8/11/2019,14:38:26,India Standard Time,2297673350,vijayhema87,Vijay Kumar,,Many senior @INCIndia leaders as well as other opposition party leaders would welcome appointment of #SoniaGandhi as #CongressPresident .They are more at ease with her than #RahulGandhi . #CWCMeet #Congress hierarchy will be @SoniaGandhi_FC @RahulGandhi @priyankagandhi Others.,"['incindia', 'soniagandhi_fc', 'rahulgandhi', 'priyankagandhi']",[],[],0,0,0,"['#soniagandhi', '#congresspresident', '#rahulgandhi', '#cwcmeet', '#congress']",[],https://twitter.com/Vijayhema87/status/1160478065773801472,FALSE,,0,,,,,,,"[{'user_id': '2297673350', 'username': 'Vijayhema87'}, {'user_id': '1153045459', 'username': 'INCIndia'}, {'user_id': '2572249152', 'username': 'SoniaGandhi_FC'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '1094645942735855618', 'username': 'priyankagandhi'}]",
1.16E+18,8/11/2019,10:40:39,India Standard Time,1.10E+18,sukirtimishra6,Sukirti Mishra,,#Congress #CongressPresident #CongressWorkingCommittee #CongressKaFamilyDrama #RahulGandhi #SoniaGandhi #InterimPresident #CongressWorkingCommittee appoints Sonia Gandhi as the Interim President @INCIndia @RahulGandhi  http://english.newstimes.co.in/news/1268/India/DELHI/CWC-appoints-Sonia-Gandhi-as-interim-President-of-Congress …,"['incindia', 'rahulgandhi']",['http://english.newstimes.co.in/news/1268/India/DELHI/CWC-appoints-Sonia-Gandhi-as-interim-President-of-Congress'],[],0,0,0,"['#congress', '#congresspresident', '#congressworkingcommittee', '#congresskafamilydrama', '#rahulgandhi', '#soniagandhi', '#interimpresident', '#congressworkingcommittee']",[],https://twitter.com/SukirtiMishra6/status/1160418225726873600,FALSE,,0,,,,,,,"[{'user_id': '1100285252730318853', 'username': 'SukirtiMishra6'}, {'user_id': '1153045459', 'username': 'INCIndia'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}]",
1.16E+18,8/11/2019,10:34:02,India Standard Time,148181285,doolnews,doolnews,, https://www.doolnews.com/inside-story-of-how-sonia-became-interim-president-of-congress234.html …  Inside story of how Sonia Gandhi became the interim @INCIndia president  #SoniaGandhi #CongressPresident #CongressWorkingCommittee #CongressKaFamilyDrama #Congress @priyankagandhi #RahulGandhi @RahulGandhi @PChidambaram_IN,"['incindia', 'priyankagandhi', 'rahulgandhi', 'pchidambaram_in']",['https://www.doolnews.com/inside-story-of-how-sonia-became-interim-president-of-congress234.html'],[],0,0,0,"['#soniagandhi', '#congresspresident', '#congressworkingcommittee', '#congresskafamilydrama', '#congress', '#rahulgandhi']",[],https://twitter.com/doolnews/status/1160416563880611841,FALSE,,0,,,,,,,"[{'user_id': '148181285', 'username': 'doolnews'}, {'user_id': '1153045459', 'username': 'INCIndia'}, {'user_id': '1094645942735855618', 'username': 'priyankagandhi'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '3097503906', 'username': 'PChidambaram_IN'}]",
1.16E+18,8/11/2019,9:54:34,India Standard Time,7.96E+17,god4devil,Abhilash Reddy,,"After Many Brain Storming Sessions to Find a President from Out of Family, @INCIndia Elected  Sonia Maino from Italy as New President .😂 @RahulGandhi #CongressPresident #Congress #CongressCrisis #CongressMuktBharat #familykadrama #RahulGandhi  https://twitter.com/INCIndia/status/1160251318449012736 …","['incindia', 'rahulgandhi']",['https://twitter.com/INCIndia/status/1160251318449012736'],[],0,0,0,"['#congresspresident', '#congress', '#congresscrisis', '#congressmuktbharat', '#familykadrama', '#rahulgandhi']",[],https://twitter.com/GOD4Devil/status/1160406630841901056,FALSE,https://twitter.com/INCIndia/status/1160251318449012736,0,,,,,,,"[{'user_id': '796429394990370816', 'username': 'GOD4Devil'}, {'user_id': '1153045459', 'username': 'INCIndia'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}]",
1.16E+18,8/11/2019,6:48:09,India Standard Time,141122863,jaydeep_bapat,Jaydeep Bapat,,I've not seen this #pidi account tweet about any #national issue. By supporting only #Pappu account and using pseudo name and photo declares #IQ of #Congress media cell. All those who work for @INCIndia are having same mental capacity as #RahulGandhi,"['sonamjain001', 'rahulgandhi', 'incindia']",[],[],0,0,0,"['#pidi', '#national', '#pappu', '#iq', '#congress', '#rahulgandhi']",[],https://twitter.com/Jaydeep_Bapat/status/1160359714707968000,FALSE,,0,,,,,,,"[{'user_id': '141122863', 'username': 'Jaydeep_Bapat'}, {'user_id': '1014365691753967616', 'username': 'sonamJain001'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '1153045459', 'username': 'INCIndia'}]",
1.16E+18,8/11/2019,1:20:01,India Standard Time,17906633,charmer_nku,(non)ने-मिष(veg),,NO Reports of unrest are emanating from J&K where the Govt has Scrapped #Article370  I urge the #Abdullah & #Mufti to take urgent steps to ensure safety of our Corruption Business in J&K & to lift the veil of Normalcy to Fulfill #CONgress divisive agenda #RahulGandhi ki #FakeNews pic.twitter.com/BGH3INwAVH,"['rahulgandhi', 'incindia']",[],['https://pbs.twimg.com/media/EBoh2yvU0AAD1vn.jpg'],0,0,2,"['#article370', '#abdullah', '#mufti', '#congress', '#rahulgandhi', '#fakenews']",[],https://twitter.com/charmer_nku/status/1160277140299898880,FALSE,,0,,,,,,,"[{'user_id': '17906633', 'username': 'charmer_nku'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '1153045459', 'username': 'INCIndia'}]",
1.16E+18,8/11/2019,1:03:11,India Standard Time,1696564848,chnharish,Harish,,"Why not a leader like #Kamarajar from #Tamilnadu ? Why #SoniaGandhi , #RahulGandhi & their family ? Why can't #Congress think beyond their Family ? #CongressPresident @INCIndia @RahulGandhi @priyankagandhi","['incindia', 'rahulgandhi', 'priyankagandhi']",[],[],0,0,4,"['#kamarajar', '#tamilnadu', '#soniagandhi', '#rahulgandhi', '#congress', '#congresspresident']",[],https://twitter.com/chnharish/status/1160272902551293952,FALSE,,0,,,,,,,"[{'user_id': '1696564848', 'username': 'chnharish'}, {'user_id': '1153045459', 'username': 'INCIndia'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '1094645942735855618', 'username': 'priyankagandhi'}]",
1.16E+18,8/11/2019,0:33:20,India Standard Time,103655106,iabhishektyagi,ABHISHEK TYAGI 🇮🇳,,"Wow .. what a tiring process it was !! #SoniaGandhi and flop leadership of #Congress took more than 3 months in searching Sonia Gandhi.  What a gr8 politician Sonia is, she gave #RahulGandhi a run for her presidentship.  Hail Sonia !!","['incindia', 'rahulgandhi']",[],[],0,0,0,"['#soniagandhi', '#congress', '#rahulgandhi']",[],https://twitter.com/iabhishektyagi/status/1160265388753428481,FALSE,,0,,,,,,,"[{'user_id': '103655106', 'username': 'iabhishektyagi'}, {'user_id': '1153045459', 'username': 'INCIndia'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}]",
1.16E+18,8/11/2019,0:09:45,India Standard Time,3366384699,punekarnews,Punekar News,,"Sonia Gandhi made interim president of the Congress party, pending election of the regular president by the All India Congress Committee (AICC).    http://www.punekarnews.in/sonia-gandhi-made-interim-president-of-congress-party/ … @INCIndia @RahulGandhi #SoniaGandhi #INC #Congress #CWCMeet #CongressWorkingCommittee #RahulGandhi  pic.twitter.com/hFaRv712AP","['incindia', 'rahulgandhi']",['http://www.punekarnews.in/sonia-gandhi-made-interim-president-of-congress-party/'],['https://pbs.twimg.com/media/EBoR0PSUwAA1zSF.jpg'],0,0,1,"['#soniagandhi', '#inc', '#congress', '#cwcmeet', '#congressworkingcommittee', '#rahulgandhi']",[],https://twitter.com/punekarnews/status/1160259454476013570,FALSE,,0,,,,,,,"[{'user_id': '3366384699', 'username': 'punekarnews'}, {'user_id': '1153045459', 'username': 'INCIndia'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}]",
1.16E+18,8/10/2019,23:36:24,India Standard Time,451966553,jyeggoni,Jayaraju yeggoni Sr.Advocate,,"#RahulGandhi fought lone  battle against RSS&BJP whether it is #Rafaelscam or #elections in last2years,without much needed support from seniors of #Congress.#SoniaGandhi is binding force 2unite all groups&UPA.Right decision by #CWC.@RahulGandhi.@INCIndia  https://www.hindustantimes.com/india-news/if-not-rahul-sonia-gandhi-as-interim-president-says-proposal-at-cwc-meet/story-5Cqt9MOLKcHQ74th655LoN.html …","['rahulgandhi', 'incindia']",['https://www.hindustantimes.com/india-news/if-not-rahul-sonia-gandhi-as-interim-president-says-proposal-at-cwc-meet/story-5Cqt9MOLKcHQ74th655LoN.html'],[],0,0,0,"['#rahulgandhi', '#rafaelscam', '#elections', '#congress', '#soniagandhi', '#cwc']",[],https://twitter.com/JYeggoni/status/1160251064358019072,FALSE,,0,,,,,,,"[{'user_id': '451966553', 'username': 'JYeggoni'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '1153045459', 'username': 'INCIndia'}]",
1.16E+18,8/10/2019,23:01:38,India Standard Time,451966553,jyeggoni,Jayaraju yeggoni Sr.Advocate,,"True #RahulGandhi fought lone battle against RSS&BJP whether it is #Rafaelscam or #elections in last2years,without needed support from seniors of #Congress.Let them realise why he resigned& support2reform party.@RahulGandhi.@INCIndia.#CongressPresident https://www.hindustantimes.com/india-news/group-consultations-over-congress-one-step-closer-to-getting-next-party-president/story-xbbrezqRhNNeX62Rgs8s4O.html …","['rahulgandhi', 'incindia']",['https://www.hindustantimes.com/india-news/group-consultations-over-congress-one-step-closer-to-getting-next-party-president/story-xbbrezqRhNNeX62Rgs8s4O.html'],[],0,0,0,"['#rahulgandhi', '#rafaelscam', '#elections', '#congress', '#congresspresident']",[],https://twitter.com/JYeggoni/status/1160242313441898497,FALSE,,0,,,,,,,"[{'user_id': '451966553', 'username': 'JYeggoni'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '1153045459', 'username': 'INCIndia'}]",
1.16E+18,8/10/2019,22:45:05,India Standard Time,86149252,nitinag25,Nitin Agrawal,,Frustration on @RahulGandhi #Congress Divided on #Article370 #RahulGandhi name came again in #CWCMeet by 5 committees...  @INCIndia can't think beyond #Gandhi Surname #SoniaGandhi,"['rahulgandhi', 'incindia']",[],[],0,0,0,"['#congress', '#article370', '#rahulgandhi', '#cwcmeet', '#gandhi', '#soniagandhi']",[],https://twitter.com/nitinag25/status/1160238150414823424,FALSE,,0,,,,,,,"[{'user_id': '86149252', 'username': 'nitinag25'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '1153045459', 'username': 'INCIndia'}]",
1.16E+18,8/10/2019,17:29:04,India Standard Time,823152504,ahsanulhaqstar,Ahsan Khan 🇮🇳,,Who will be the next #CongressPresident ?  #Congress #SupportNDTV #RahulGandhi #CongressWorkingCommittee @INCIndia @RahulGandhi @rssurjewala @SachinPilot @priyankagandhi,"['incindia', 'rahulgandhi', 'rssurjewala', 'sachinpilot', 'priyankagandhi']",[],[],1,0,2,"['#congresspresident', '#congress', '#supportndtv', '#rahulgandhi', '#congressworkingcommittee']",[],https://twitter.com/ahsanulhaqstar/status/1160158618500702208,FALSE,,0,,,,,,,"[{'user_id': '823152504', 'username': 'ahsanulhaqstar'}, {'user_id': '1153045459', 'username': 'INCIndia'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '3066787711', 'username': 'rssurjewala'}, {'user_id': '2410755840', 'username': 'SachinPilot'}, {'user_id': '1094645942735855618', 'username': 'priyankagandhi'}]",
1.16E+18,8/10/2019,13:25:53,India Standard Time,1361940595,sidisingh73,Siddharth Singh,,".@RahulGandhi left soon after, saying he would be visiting his parliamentary constituency Wayanad in Kerala, which is currently ravaged by heavy rains #RahulGandhi #SoniaGandhi #CongressPresident #Congress @INCIndia #CWCMeet @TrickCapital  http://capitaltrick.com/sonia-rahul-recuse-themselves-from-cwc-meet/ … pic.twitter.com/HyDoTQg0fB","['rahulgandhi', 'incindia', 'trickcapital']",['http://capitaltrick.com/sonia-rahul-recuse-themselves-from-cwc-meet/'],['https://pbs.twimg.com/media/EBl-cvlVAAEKZXJ.jpg'],0,0,0,"['#rahulgandhi', '#soniagandhi', '#congresspresident', '#congress', '#cwcmeet']",[],https://twitter.com/sidisingh73/status/1160097422237769730,FALSE,,0,,,,,,,"[{'user_id': '1361940595', 'username': 'sidisingh73'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '1153045459', 'username': 'INCIndia'}, {'user_id': '1034508960001183744', 'username': 'TrickCapital'}]",
1.16E+18,8/10/2019,10:45:03,India Standard Time,438156528,pratidintime,Pratidin Time,,NATIONAL | Congress set to decide on new chief today #Congress #CongressPresident #RahulGandhi @INCIndia @RahulGandhi  https://www.pratidintime.com/congress-set-to-decide-on-new-chief-today/ …,"['incindia', 'rahulgandhi']",['https://www.pratidintime.com/congress-set-to-decide-on-new-chief-today/'],[],1,0,2,"['#congress', '#congresspresident', '#rahulgandhi']",[],https://twitter.com/pratidintime/status/1160056946050781185,FALSE,,0,,,,,,,"[{'user_id': '438156528', 'username': 'pratidintime'}, {'user_id': '1153045459', 'username': 'INCIndia'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}]",
1.16E+18,8/9/2019,21:55:29,India Standard Time,1.08E+18,ip_circus,Indian Political Circus,,Expectations vs Reality😂 .@RahulGandhi .@INCIndia #Wayanad #Kerala #RahulGandhi #Congress #Pappu #Piddi pic.twitter.com/IlLouWQAum,"['rahulgandhi', 'incindia']",[],['https://pbs.twimg.com/media/EBipfZbVAAAIWLl.jpg'],0,0,0,"['#wayanad', '#kerala', '#rahulgandhi', '#congress', '#pappu', '#piddi']",[],https://twitter.com/IP_Circus/status/1159863278698291200,FALSE,,0,,,,,,,"[{'user_id': '1078624210547728384', 'username': 'IP_Circus'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '1153045459', 'username': 'INCIndia'}]",
1.16E+18,8/9/2019,11:36:18,India Standard Time,7.69E+17,ramanjeet111,Ramanjeet Mohanty🇮🇳,,Its a great effort by Shri @RahulGandhi ji in allocating help for the people of Wayanad from the central government 🙏🏻. Monsoon has damaged the beauty of Kerala 🌹🌴🍀. #Congress #KeralaRain #keralarains 💨🌧 Wayanad feels proud of his MP #RahulGandhi @INCIndia @RGWayanadOffice,"['rahulgandhi', 'incindia', 'rgwayanadoffice']",[],[],0,0,1,"['#congress', '#keralarain', '#keralarains', '#rahulgandhi']",[],https://twitter.com/Ramanjeet111/status/1159707457024716800,FALSE,,0,,,,,,,"[{'user_id': '768836922496000000', 'username': 'Ramanjeet111'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '1153045459', 'username': 'INCIndia'}, {'user_id': '1039365909805027328', 'username': 'RGWayanadOffice'}]",
1.16E+18,8/9/2019,1:34:36,India Standard Time,330140248,bhagdevmoheet,MOHIT BHAGDEV🇮🇳,,"@RahulGandhi @INCIndia  Please Request You congress Party please support with Remove 370, I am not For any Party, I Am only India who think good for india #KashmirWelcomesChange #Kashmir #Kashmiri #gulabnabiazad #RahulGandhi #Congress @aajtak @ZeeNewsHind","['rahulgandhi', 'incindia', 'aajtak', 'zeenewshindi', 'abpnews', 'indiatvnews']",[],['https://pbs.twimg.com/media/EBeSCf-XoAERUMz.jpg'],0,0,0,"['#kashmirwelcomeschange', '#kashmir', '#kashmiri', '#gulabnabiazad', '#rahulgandhi', '#congress']",[],https://twitter.com/bhagdevmoheet/status/1159556031267184647,FALSE,,0,,,,,,,"[{'user_id': '330140248', 'username': 'bhagdevmoheet'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '1153045459', 'username': 'INCIndia'}, {'user_id': '42606652', 'username': 'aajtak'}, {'user_id': '461841349', 'username': 'ZeeNewsHindi'}, {'user_id': '39240673', 'username': 'ABPNews'}, {'user_id': '34245009', 'username': 'indiatvnews'}]",
1.16E+18,8/6/2019,22:02:56,India Standard Time,3220272890,vocalpain,Vocal Pain,,Why has @RahulGandhi the PM candidate of @INCIndia not spoken a single word of #Article370 today in parliament? Is this the person who can lead India? #RahulGandhi seems to have no opinion at all! We want to hear him so do young guns of #congress #Kashmir,"['rahulgandhi', 'incindia']",[],[],0,0,0,"['#article370', '#rahulgandhi', '#congress', '#kashmir']",[],https://twitter.com/vocalpain/status/1158777990601269248,FALSE,,0,,,,,,,"[{'user_id': '3220272890', 'username': 'vocalpain'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '1153045459', 'username': 'INCIndia'}]",
1.16E+18,7/29/2019,14:30:00,India Standard Time,229846334,mobilemagzter,Magzter,,".@RahulGandhi's war on the #Congress - Now that #RahulGandhi has walked away, the Congress' karmic decrepitude has cast its dysfunctional spell on its leaders! Read the details here --->  http://mgztr.co/um4no  @Openthemag @INCIndia  pic.twitter.com/Qp07DP0GFM","['rahulgandhi', 'openthemag', 'incindia']",['http://mgztr.co/um4no'],['https://pbs.twimg.com/media/EAZXQ8fUwAAamjB.jpg'],1,1,1,"['#congress', '#rahulgandhi']",[],https://twitter.com/mobilemagzter/status/1155764902952341505,FALSE,,0,,,,,,,"[{'user_id': '229846334', 'username': 'mobilemagzter'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '62762183', 'username': 'Openthemag'}, {'user_id': '1153045459', 'username': 'INCIndia'}]",
1.16E+18,7/29/2019,11:08:22,India Standard Time,3065027023,k_ssolanki,Kunal Singh Solanki,,"See this u intellectuals!!  This is the new, young and dynamic Congress!! @ShashiTharoor @RahulGandhi @INCIndia #RahulGandhi #Congress  https://twitter.com/ndtv/status/1155712604515573760 …","['shashitharoor', 'rahulgandhi', 'incindia']",['https://twitter.com/ndtv/status/1155712604515573760'],[],0,0,0,"['#rahulgandhi', '#congress']",[],https://twitter.com/K_sSolanki/status/1155714159608098816,FALSE,https://twitter.com/ndtv/status/1155712604515573760,0,,,,,,,"[{'user_id': '3065027023', 'username': 'K_sSolanki'}, {'user_id': '24705126', 'username': 'ShashiTharoor'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '1153045459', 'username': 'INCIndia'}]",
1.16E+18,7/29/2019,2:14:01,India Standard Time,9.55E+17,crazysatire,Crazy Satire,,...teenage leadership is a much better option. Consider Priyanka’s kids to lead the Congress.  ;)  #rahul #RahulGandhi #PriyankaGandhi #priyankagandhivadra @INCIndia @RahulGandhi #Congress #congresspresident #soniagandhi #modi #NarendraModi,"['aajtak', 'incindia', 'rahulgandhi']",[],[],0,0,1,"['#rahul', '#rahulgandhi', '#priyankagandhi', '#priyankagandhivadra', '#congress', '#congresspresident', '#soniagandhi', '#modi', '#narendramodi']",[],https://twitter.com/CrazySatire/status/1155579687328002049,FALSE,,0,,,,,,,"[{'user_id': '954859712834568198', 'username': 'CrazySatire'}, {'user_id': '42606652', 'username': 'aajtak'}, {'user_id': '1153045459', 'username': 'INCIndia'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}]",
1.16E+18,7/28/2019,10:31:03,India Standard Time,8.79E+17,pennewstweet,PenNews,,Rahul condoles death of Jaipal Reddy #RahulGandhi #JaipalReddy #RIPJaipalReddy #Congress @INCIndia #AICC #Telangana #Jaipalreddy #RIPJaipalReddy @RaoKavitha @KTRTRS @TelanganaCMO @INCIndia #Janataparty @RahulGandhi  https://bit.ly/2STGt5D ,"['incindia', 'raokavitha', 'ktrtrs', 'telanganacmo', 'rahulgandhi']",['https://bit.ly/2STGt5D'],[],1,0,1,"['#rahulgandhi', '#jaipalreddy', '#ripjaipalreddy', '#congress', '#aicc', '#telangana', '#jaipalreddy', '#ripjaipalreddy', '#janataparty']",[],https://twitter.com/pennewstweet/status/1155342380234444800,FALSE,,0,,,,,,,"[{'user_id': '878820871971889153', 'username': 'pennewstweet'}, {'user_id': '1153045459', 'username': 'INCIndia'}, {'user_id': '177673457', 'username': 'RaoKavitha'}, {'user_id': '118787224', 'username': 'KTRTRS'}, {'user_id': '2558684335', 'username': 'TelanganaCMO'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}]",
1.15E+18,7/26/2019,15:21:41,India Standard Time,1696564848,chnharish,Harish,,Is it ok to release the Rajiv Gandhi Assassin Convicts ? Watch in this Link ( https://youtu.be/i4nREF0Ax7Y ) at 8 pm today. @INCIndia @INCTamilNadu @RahulGandhi @priyankagandhi @NH_India #Balaraman #Congress #RajivGandhi #LTTE #ViduthalaiPuligal #PriyankaGandhi #SoniaGandhi #RahulGandhi  pic.twitter.com/qLiwNZ5aEW,"['incindia', 'inctamilnadu', 'rahulgandhi', 'priyankagandhi', 'nh_india']",['https://youtu.be/i4nREF0Ax7Y'],['https://pbs.twimg.com/media/EAZJGcSVAAEF5ea.jpg'],0,0,1,"['#balaraman', '#congress', '#rajivgandhi', '#ltte', '#viduthalaipuligal', '#priyankagandhi', '#soniagandhi', '#rahulgandhi']",[],https://twitter.com/chnharish/status/1154690743916568576,FALSE,,0,,,,,,,"[{'user_id': '1696564848', 'username': 'chnharish'}, {'user_id': '1153045459', 'username': 'INCIndia'}, {'user_id': '1332272064', 'username': 'INCTamilNadu'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '1094645942735855618', 'username': 'priyankagandhi'}, {'user_id': '2590835076', 'username': 'NH_India'}]",
1.15E+18,7/23/2019,18:15:47,India Standard Time,7.04E+17,corruption_bhag,Unite Against Corruption,,@RahulGandhi @priyankagandhi @INCIndia that's why your party came to 52. Stop making fun of our religion.  Tell me one question is namazi don't do masti during ramzan?   Why your party target only hindu?   #Congress #RahulGandhi,"['shilpisinghinc', 'rahulgandhi', 'priyankagandhi', 'incindia']",[],[],0,0,3,"['#congress', '#rahulgandhi']",[],https://twitter.com/Corruption_Bhag/status/1153647395852341248,FALSE,,0,,,,,,,"[{'user_id': '704001849129455616', 'username': 'Corruption_Bhag'}, {'user_id': '906912620371783680', 'username': 'ShilpiSinghINC'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '1094645942735855618', 'username': 'priyankagandhi'}, {'user_id': '1153045459', 'username': 'INCIndia'}]",
1.15E+18,7/23/2019,15:28:16,India Standard Time,2205300924,rav26051,Ravi Kumar Gupta,,People of Bharat have already kicked away #RahulGandhi & his #Congress . Hasn't theatrical and Anti-National behavior of #RaGa been a major factor contributing to downfall of #Rahul as well as @INCIndia  pic.twitter.com/NMw7UoyxEf,"['abhijitmajumder', 'rahulgandhi', 'potus', 'drsjaishankar', 'incindia']",[],['https://pbs.twimg.com/media/EAJt11MUcAIyCzx.jpg'],0,0,0,"['#rahulgandhi', '#congress', '#raga', '#rahul']",[],https://twitter.com/rav26051/status/1153605240383401984,FALSE,,0,,,,,,,"[{'user_id': '2205300924', 'username': 'rav26051'}, {'user_id': '56039856', 'username': 'abhijitmajumder'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '822215679726100480', 'username': 'POTUS'}, {'user_id': '859363899291742210', 'username': 'DrSJaishankar'}, {'user_id': '1153045459', 'username': 'INCIndia'}]",
1.15E+18,7/22/2019,19:40:55,India Standard Time,1.10E+18,_indiaupdates,India Updates,,Rajasthan Chief Minister Ashok Gehlot on Monday said that Rahul Gandhi is still the captain of the party and will remain so in future.   https://indiaupdates.in/rahul-is-and-will-remain-captain-of-congress-gehlot/ … #Rajasthan #AshokGehlot #RahulGandhi #Congress @INCIndia @RahulGandhi @ashokgehlot51,"['incindia', 'rahulgandhi', 'ashokgehlot51']",['https://indiaupdates.in/rahul-is-and-will-remain-captain-of-congress-gehlot/'],[],0,0,0,"['#rajasthan', '#ashokgehlot', '#rahulgandhi', '#congress']",[],https://twitter.com/_Indiaupdates/status/1153306432223137792,FALSE,,0,,,,,,,"[{'user_id': '1100428439633289216', 'username': '_Indiaupdates'}, {'user_id': '1153045459', 'username': 'INCIndia'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '385926583', 'username': 'ashokgehlot51'}]",
1.15E+18,7/20/2019,17:23:45,India Standard Time,17732518,ormiga,ormiga,,ex #delhi cm #sheiladixit passes away = reminds dominated news 2010-11 DENYING #cwg GHOTALA #scam by suresh #kalmadi of #rahulgandhi #congress so did PM #manmohansingh bridge FELL AWAZ BUND mme. ka + phd #economist @PMOIndia ka + @rahulgandhi ka + @INCIndia ka #LOOT of #India,"['pmoindia', 'rahulgandhi', 'incindia']",[],[],0,0,2,"['#delhi', '#sheiladixit', '#cwg', '#scam', '#kalmadi', '#rahulgandhi', '#congress', '#manmohansingh', '#economist', '#loot', '#india']",[],https://twitter.com/ormiga/status/1152547135516057600,FALSE,,0,,,,,,,"[{'user_id': '17732518', 'username': 'ormiga'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '1153045459', 'username': 'INCIndia'}]",
1.15E+18,7/18/2019,9:46:47,India Standard Time,173960466,pawalerr,Pawalerr | पावले आर.आर.,,Shame on @RahulGandhi @INCIndia @INCMP #RahulGandhi #Congress  https://twitter.com/AskAnshul/status/1151473868919341057 …,"['rahulgandhi', 'incindia', 'incmp']",['https://twitter.com/AskAnshul/status/1151473868919341057'],[],0,0,0,"['#rahulgandhi', '#congress']",[],https://twitter.com/Pawalerr/status/1151707361649672199,FALSE,https://twitter.com/AskAnshul/status/1151473868919341057,0,,,,,,,"[{'user_id': '173960466', 'username': 'Pawalerr'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}, {'user_id': '1153045459', 'username': 'INCIndia'}, {'user_id': '3257583379', 'username': 'INCMP'}]",
